RICO GUI,description,method_name,method_id,uuid,key
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",02_prompt_decomposition_pd_zs,4,d42cfb91-0ec4-4ee9-8cdb-015faf365fa0,0164
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",02_prompt_decomposition_pd_zs_cot,5,37897192-8ea1-48df-a79a-b6cf3f23ad70,0165
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",02_prompt_decomposition_pd_zs_content,6,6a770fa8-689c-4d15-b0fa-0252632f36c4,0166
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",03_rag_zs_k_1_direct,7,289a328c-1bc0-473a-bc8a-b557a88f4e59,0167
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",03_rag_zs_k_3_direct,8,aa01483f-b98d-466a-9708-0e4c54fc10c4,0168
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",03_rag_zs_k_5_direct,9,cdfd5226-b9db-46d8-a0d2-52bf93123f44,0169
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",03_rag_zs_k_7_direct,10,4c8b475c-dbf3-4720-9ac0-e17eea6ee245,0170
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",03_rag_zs_k_3_direct_content,11,4e60099b-aad8-4c09-9b9e-ebae37e58271,0171
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",03_rag_zs_k_3_direct_pd_zs,12,f5573dbb-786f-4bf8-9461-e5bcfbe41cc4,0172
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",03_rag_zs_k_3_feat_layout,13,763979eb-9123-4adc-b7e8-ad65e16586f8,0173
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",04_self_critique_base_zs_instruction_k_1,14,dd953dab-1f8d-49f4-b183-36e765cd003f,0174
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",04_self_critique_base_zs_instruction_k_2,15,de52b646-5b24-4b44-b3c1-8e75003b7b09,0175
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",04_self_critique_base_zs_instruction_k_3,16,26d283cc-d568-4aff-8b22-316a07b666f5,0176
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",04_self_critique_base_zs_instruction_k_4,17,3f5d7381-220e-4418-bdc4-eced2a7c4ead,0177
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",04_self_critique_base_zs_instruction_content_k_3,18,36a589b2-db2f-407e-8d32-2d52cc42c143,0178
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",04_self_critique_base_pd_zs_k_3,19,09732b99-d92a-4721-b866-86659958eebb,0179
19228,"The page shows a form which has to filled out, to submit a picture. The user has to state his or her email, the title of the picture and is free to give a description. The location has to be stated as well and one has to agree to the terms of submission",04_self_critique_base_rag_zs_k_3_direct_k_3,20,42c517b9-1743-456d-b872-6488ff9e0ac7,0180
23616,This is a music plattform where you can stream music.,01_baselines_zs_instruction,1,cec48d69-4fc6-44cb-8cfd-42c0864384d2,0181
23616,This is a music plattform where you can stream music.,01_baselines_zs_cot,2,5fbb6926-d927-413a-8b8e-717aaee9ad35,0182
23616,This is a music plattform where you can stream music.,01_baselines_zs_cot_content,3,852b3b29-6e4b-458e-98e9-8480b022abcd,0183
23616,This is a music plattform where you can stream music.,02_prompt_decomposition_pd_zs,4,4ebf9c51-9c9a-4fb4-816f-8c91128ba0a0,0184
23616,This is a music plattform where you can stream music.,02_prompt_decomposition_pd_zs_cot,5,95ebb6e9-fc51-4d82-9e60-f3ac842e11dd,0185
23616,This is a music plattform where you can stream music.,02_prompt_decomposition_pd_zs_content,6,f895e3cb-23cf-475e-98ec-88f208a232c0,0186
23616,This is a music plattform where you can stream music.,03_rag_zs_k_1_direct,7,406a8466-5b42-4d0d-9dc7-cf1ba17103d0,0187
23616,This is a music plattform where you can stream music.,03_rag_zs_k_3_direct,8,9372c6ce-d22c-49d1-89e5-06413226c332,0188
23616,This is a music plattform where you can stream music.,03_rag_zs_k_5_direct,9,7c7eadb9-1236-4352-aa50-c72b197f183c,0189
23616,This is a music plattform where you can stream music.,03_rag_zs_k_7_direct,10,7299024d-50ff-42ca-b3ea-eff0197f58bf,0190
23616,This is a music plattform where you can stream music.,03_rag_zs_k_3_direct_content,11,65407c6b-df6b-4695-9567-a3f616e5ec01,0191
23616,This is a music plattform where you can stream music.,03_rag_zs_k_3_direct_pd_zs,12,b2265a84-82b2-48ab-892e-f1af2bf2399e,0192
23616,This is a music plattform where you can stream music.,03_rag_zs_k_3_feat_layout,13,d6ba4c20-ab24-4c5e-abca-71397ca97b1b,0193
23616,This is a music plattform where you can stream music.,04_self_critique_base_zs_instruction_k_1,14,b5329081-157e-4ca9-8c7c-7bc94288dc6e,0194
23616,This is a music plattform where you can stream music.,04_self_critique_base_zs_instruction_k_2,15,2a601968-9d3b-4dc8-ab68-7d1147d18f3a,0195
23616,This is a music plattform where you can stream music.,04_self_critique_base_zs_instruction_k_3,16,e02a8b19-62db-466c-bcd9-9328594bda53,0196
23616,This is a music plattform where you can stream music.,04_self_critique_base_zs_instruction_k_4,17,cbd3de88-2c9f-48e0-a8d8-1bf9a688d241,0197
23616,This is a music plattform where you can stream music.,04_self_critique_base_zs_instruction_content_k_3,18,d8363a45-ea06-446e-9722-1c2bf299c873,0198
23616,This is a music plattform where you can stream music.,04_self_critique_base_pd_zs_k_3,19,25b49afb-cd92-4c90-922f-bbf4ed11dd83,0199
23616,This is a music plattform where you can stream music.,04_self_critique_base_rag_zs_k_3_direct_k_3,20,ef3bc78a-fa34-4caa-80c5-86a04cde68a9,0200
24301,a page of a weather app showing different options of videos with information of the weather,01_baselines_zs_instruction,1,d8a152fa-6289-4514-a592-f368aa2a597b,0201
24301,a page of a weather app showing different options of videos with information of the weather,01_baselines_zs_cot,2,1e70673e-eebc-49a3-bad9-4fc3586e063a,0202
24301,a page of a weather app showing different options of videos with information of the weather,01_baselines_zs_cot_content,3,91cc22ca-b322-43a2-8951-1a2ff68690e0,0203
24301,a page of a weather app showing different options of videos with information of the weather,02_prompt_decomposition_pd_zs,4,4c28fa64-2e5d-46d2-9e3f-72c1005a67b0,0204
24301,a page of a weather app showing different options of videos with information of the weather,02_prompt_decomposition_pd_zs_cot,5,5cc6da19-e9be-4830-b6c5-10d8f7316384,0205
24301,a page of a weather app showing different options of videos with information of the weather,02_prompt_decomposition_pd_zs_content,6,797a9a42-b2eb-4874-9701-7af3de634766,0206
24301,a page of a weather app showing different options of videos with information of the weather,03_rag_zs_k_1_direct,7,3014c750-9bef-4ac6-9529-f3009c5054d0,0207
24301,a page of a weather app showing different options of videos with information of the weather,03_rag_zs_k_3_direct,8,4fc77670-bcac-42f7-a3ce-5bfc27bfe4d1,0208
24301,a page of a weather app showing different options of videos with information of the weather,03_rag_zs_k_5_direct,9,a64a3f39-9fa8-41f7-be18-5c381c42e601,0209
24301,a page of a weather app showing different options of videos with information of the weather,03_rag_zs_k_7_direct,10,1009cf52-94c2-4268-bf1b-f072f15251c7,0210
24301,a page of a weather app showing different options of videos with information of the weather,03_rag_zs_k_3_direct_content,11,0fd7fc2b-e7a7-4875-8b8c-52e1d0d430e0,0211
24301,a page of a weather app showing different options of videos with information of the weather,03_rag_zs_k_3_direct_pd_zs,12,9d513625-dd38-4447-bb06-07bac61d271b,0212
24301,a page of a weather app showing different options of videos with information of the weather,03_rag_zs_k_3_feat_layout,13,62caaefb-a92a-4d33-af51-ed205fc0e418,0213
24301,a page of a weather app showing different options of videos with information of the weather,04_self_critique_base_zs_instruction_k_1,14,a6944cd8-7bf2-43cc-a5a6-ff9205152884,0214
24301,a page of a weather app showing different options of videos with information of the weather,04_self_critique_base_zs_instruction_k_2,15,e0e4917f-30dd-4f5b-a87d-df7b9b5d74b5,0215
24301,a page of a weather app showing different options of videos with information of the weather,04_self_critique_base_zs_instruction_k_3,16,64e99611-4b27-4f27-9fb2-1c7782bd0491,0216
24301,a page of a weather app showing different options of videos with information of the weather,04_self_critique_base_zs_instruction_k_4,17,b24dfffa-0fb2-458b-a797-30a55278b94c,0217
24301,a page of a weather app showing different options of videos with information of the weather,04_self_critique_base_zs_instruction_content_k_3,18,de28027f-fbb3-4787-aeb5-57f3226f935d,0218
24301,a page of a weather app showing different options of videos with information of the weather,04_self_critique_base_pd_zs_k_3,19,980fcfe8-c2a0-48b0-a1f7-34bfd1f5f8ce,0219
24301,a page of a weather app showing different options of videos with information of the weather,04_self_critique_base_rag_zs_k_3_direct_k_3,20,a5db74f8-5ecd-476b-b6f6-18dc877fb6b2,0220
28271,"A page from an app to buy different items from people in the own city or region using keywords, categories and the own location to generate suggestions.",01_baselines_zs_instruction,1,4a45bde8-9f61-4135-b65f-a516d9edd859,0221
28271,"A page from an app to buy different items from people in the own city or region using keywords, categories and the own location to generate suggestions.",01_baselines_zs_cot,2,3981b9a6-f540-47db-a40d-24a5c85a7500,0222
28271,"A page from an app to buy different items from people in the own city or region using keywords, categories and the own location to generate suggestions.",01_baselines_zs_cot_content,3,57feae24-b42e-4cb1-94d3-a3bddad8bda4,0223
28271,"A page from an app to buy different items from people in the own city or region using keywords, categories and the own location to generate suggestions.",02_prompt_decomposition_pd_zs,4,018ce35a-ab2f-4b9b-9b60-a8f9c1495ec2,0224
28271,"A page from an app to buy different items from people in the own city or region using keywords, categories and the own location to generate suggestions.",02_prompt_decomposition_pd_zs_cot,5,09c4cd2b-6da2-4078-ba26-6a726b223988,0225
28271,"A page from an app to buy different items from people in the own city or region using keywords, categories and the own location to generate suggestions.",02_prompt_decomposition_pd_zs_content,6,658cf02f-db05-4870-a183-7790a1204135,0226
